crop_path,video,frame,tag_idx,bead_idx,sam3_score
data\bead_crops\from_video_unlabeled\C0023_frame005100_tag3_bead4.jpg,C0023.MP4,5100,3,4,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag0_bead0.jpg,C0023.MP4,5125,0,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag0_bead1.jpg,C0023.MP4,5125,0,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag0_bead2.jpg,C0023.MP4,5125,0,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag0_bead3.jpg,C0023.MP4,5125,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag0_bead4.jpg,C0023.MP4,5125,0,4,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag1_bead0.jpg,C0023.MP4,5125,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag1_bead1.jpg,C0023.MP4,5125,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag1_bead2.jpg,C0023.MP4,5125,1,2,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag1_bead3.jpg,C0023.MP4,5125,1,3,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag1_bead4.jpg,C0023.MP4,5125,1,4,0.9297
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag2_bead0.jpg,C0023.MP4,5125,2,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag2_bead1.jpg,C0023.MP4,5125,2,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag2_bead2.jpg,C0023.MP4,5125,2,2,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag2_bead3.jpg,C0023.MP4,5125,2,3,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag2_bead4.jpg,C0023.MP4,5125,2,4,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag3_bead0.jpg,C0023.MP4,5125,3,0,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag3_bead1.jpg,C0023.MP4,5125,3,1,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag3_bead2.jpg,C0023.MP4,5125,3,2,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag3_bead3.jpg,C0023.MP4,5125,3,3,0.9219
data\bead_crops\from_video_unlabeled\C0023_frame005125_tag3_bead4.jpg,C0023.MP4,5125,3,4,0.9023
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag0_bead0.jpg,C0023.MP4,5150,0,0,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag0_bead1.jpg,C0023.MP4,5150,0,1,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag0_bead2.jpg,C0023.MP4,5150,0,2,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag0_bead3.jpg,C0023.MP4,5150,0,3,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag0_bead4.jpg,C0023.MP4,5150,0,4,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag1_bead0.jpg,C0023.MP4,5150,1,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag1_bead1.jpg,C0023.MP4,5150,1,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag1_bead2.jpg,C0023.MP4,5150,1,2,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag1_bead3.jpg,C0023.MP4,5150,1,3,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag1_bead4.jpg,C0023.MP4,5150,1,4,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag2_bead0.jpg,C0023.MP4,5150,2,0,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag2_bead1.jpg,C0023.MP4,5150,2,1,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag2_bead2.jpg,C0023.MP4,5150,2,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag2_bead3.jpg,C0023.MP4,5150,2,3,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag2_bead4.jpg,C0023.MP4,5150,2,4,0.9062
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag3_bead0.jpg,C0023.MP4,5150,3,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag3_bead1.jpg,C0023.MP4,5150,3,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag3_bead2.jpg,C0023.MP4,5150,3,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag3_bead3.jpg,C0023.MP4,5150,3,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005150_tag3_bead4.jpg,C0023.MP4,5150,3,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag0_bead0.jpg,C0023.MP4,5175,0,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag0_bead1.jpg,C0023.MP4,5175,0,1,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag0_bead2.jpg,C0023.MP4,5175,0,2,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag0_bead3.jpg,C0023.MP4,5175,0,3,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag0_bead4.jpg,C0023.MP4,5175,0,4,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag1_bead0.jpg,C0023.MP4,5175,1,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag1_bead1.jpg,C0023.MP4,5175,1,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag1_bead2.jpg,C0023.MP4,5175,1,2,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag1_bead3.jpg,C0023.MP4,5175,1,3,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag1_bead4.jpg,C0023.MP4,5175,1,4,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag2_bead0.jpg,C0023.MP4,5175,2,0,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag2_bead1.jpg,C0023.MP4,5175,2,1,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag2_bead2.jpg,C0023.MP4,5175,2,2,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag2_bead3.jpg,C0023.MP4,5175,2,3,0.9141
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag2_bead4.jpg,C0023.MP4,5175,2,4,0.8516
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag4_bead0.jpg,C0023.MP4,5175,4,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag4_bead1.jpg,C0023.MP4,5175,4,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag4_bead2.jpg,C0023.MP4,5175,4,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag4_bead3.jpg,C0023.MP4,5175,4,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005175_tag4_bead4.jpg,C0023.MP4,5175,4,4,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag0_bead0.jpg,C0023.MP4,5200,0,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag0_bead1.jpg,C0023.MP4,5200,0,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag0_bead2.jpg,C0023.MP4,5200,0,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag0_bead3.jpg,C0023.MP4,5200,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag0_bead4.jpg,C0023.MP4,5200,0,4,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag1_bead0.jpg,C0023.MP4,5200,1,0,0.9766
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag1_bead1.jpg,C0023.MP4,5200,1,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag1_bead2.jpg,C0023.MP4,5200,1,2,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag1_bead3.jpg,C0023.MP4,5200,1,3,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag1_bead4.jpg,C0023.MP4,5200,1,4,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag2_bead0.jpg,C0023.MP4,5200,2,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag2_bead1.jpg,C0023.MP4,5200,2,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag2_bead2.jpg,C0023.MP4,5200,2,2,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag2_bead3.jpg,C0023.MP4,5200,2,3,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag2_bead4.jpg,C0023.MP4,5200,2,4,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag3_bead0.jpg,C0023.MP4,5200,3,0,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag3_bead1.jpg,C0023.MP4,5200,3,1,0.918
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag3_bead2.jpg,C0023.MP4,5200,3,2,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag3_bead3.jpg,C0023.MP4,5200,3,3,0.8867
data\bead_crops\from_video_unlabeled\C0023_frame005200_tag3_bead4.jpg,C0023.MP4,5200,3,4,0.7969
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag0_bead0.jpg,C0023.MP4,5225,0,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag0_bead1.jpg,C0023.MP4,5225,0,1,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag0_bead2.jpg,C0023.MP4,5225,0,2,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag0_bead3.jpg,C0023.MP4,5225,0,3,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag0_bead4.jpg,C0023.MP4,5225,0,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag1_bead0.jpg,C0023.MP4,5225,1,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag1_bead1.jpg,C0023.MP4,5225,1,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag1_bead2.jpg,C0023.MP4,5225,1,2,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag1_bead3.jpg,C0023.MP4,5225,1,3,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag1_bead4.jpg,C0023.MP4,5225,1,4,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag2_bead0.jpg,C0023.MP4,5225,2,0,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag2_bead1.jpg,C0023.MP4,5225,2,1,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag2_bead2.jpg,C0023.MP4,5225,2,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag2_bead3.jpg,C0023.MP4,5225,2,3,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag2_bead4.jpg,C0023.MP4,5225,2,4,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag3_bead0.jpg,C0023.MP4,5225,3,0,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag3_bead1.jpg,C0023.MP4,5225,3,1,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag3_bead2.jpg,C0023.MP4,5225,3,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag3_bead3.jpg,C0023.MP4,5225,3,3,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005225_tag3_bead4.jpg,C0023.MP4,5225,3,4,0.875
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag0_bead0.jpg,C0023.MP4,5250,0,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag0_bead1.jpg,C0023.MP4,5250,0,1,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag0_bead2.jpg,C0023.MP4,5250,0,2,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag0_bead3.jpg,C0023.MP4,5250,0,3,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag0_bead4.jpg,C0023.MP4,5250,0,4,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag1_bead0.jpg,C0023.MP4,5250,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag1_bead1.jpg,C0023.MP4,5250,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag1_bead2.jpg,C0023.MP4,5250,1,2,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag1_bead3.jpg,C0023.MP4,5250,1,3,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag1_bead4.jpg,C0023.MP4,5250,1,4,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag2_bead0.jpg,C0023.MP4,5250,2,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag2_bead1.jpg,C0023.MP4,5250,2,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag2_bead2.jpg,C0023.MP4,5250,2,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag2_bead3.jpg,C0023.MP4,5250,2,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag2_bead4.jpg,C0023.MP4,5250,2,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag3_bead0.jpg,C0023.MP4,5250,3,0,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag3_bead1.jpg,C0023.MP4,5250,3,1,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag3_bead2.jpg,C0023.MP4,5250,3,2,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag3_bead3.jpg,C0023.MP4,5250,3,3,0.9141
data\bead_crops\from_video_unlabeled\C0023_frame005250_tag3_bead4.jpg,C0023.MP4,5250,3,4,0.8828
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag0_bead0.jpg,C0023.MP4,5275,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag0_bead1.jpg,C0023.MP4,5275,0,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag0_bead2.jpg,C0023.MP4,5275,0,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag0_bead3.jpg,C0023.MP4,5275,0,3,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag0_bead4.jpg,C0023.MP4,5275,0,4,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag1_bead0.jpg,C0023.MP4,5275,1,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag1_bead1.jpg,C0023.MP4,5275,1,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag1_bead2.jpg,C0023.MP4,5275,1,2,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag1_bead3.jpg,C0023.MP4,5275,1,3,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag1_bead4.jpg,C0023.MP4,5275,1,4,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag2_bead0.jpg,C0023.MP4,5275,2,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag2_bead1.jpg,C0023.MP4,5275,2,1,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag2_bead2.jpg,C0023.MP4,5275,2,2,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag2_bead3.jpg,C0023.MP4,5275,2,3,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag2_bead4.jpg,C0023.MP4,5275,2,4,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag3_bead0.jpg,C0023.MP4,5275,3,0,0.9102
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag3_bead1.jpg,C0023.MP4,5275,3,1,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag3_bead2.jpg,C0023.MP4,5275,3,2,0.8906
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag3_bead3.jpg,C0023.MP4,5275,3,3,0.8867
data\bead_crops\from_video_unlabeled\C0023_frame005275_tag3_bead4.jpg,C0023.MP4,5275,3,4,0.8125
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag0_bead0.jpg,C0023.MP4,5300,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag0_bead1.jpg,C0023.MP4,5300,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag0_bead2.jpg,C0023.MP4,5300,0,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag0_bead3.jpg,C0023.MP4,5300,0,3,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag0_bead4.jpg,C0023.MP4,5300,0,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag1_bead0.jpg,C0023.MP4,5300,1,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag1_bead1.jpg,C0023.MP4,5300,1,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag1_bead2.jpg,C0023.MP4,5300,1,2,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag1_bead3.jpg,C0023.MP4,5300,1,3,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag1_bead4.jpg,C0023.MP4,5300,1,4,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag2_bead0.jpg,C0023.MP4,5300,2,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag2_bead1.jpg,C0023.MP4,5300,2,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag2_bead2.jpg,C0023.MP4,5300,2,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag2_bead3.jpg,C0023.MP4,5300,2,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag2_bead4.jpg,C0023.MP4,5300,2,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag3_bead0.jpg,C0023.MP4,5300,3,0,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag3_bead1.jpg,C0023.MP4,5300,3,1,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag3_bead2.jpg,C0023.MP4,5300,3,2,0.9102
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag3_bead3.jpg,C0023.MP4,5300,3,3,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame005300_tag3_bead4.jpg,C0023.MP4,5300,3,4,0.832
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag0_bead0.jpg,C0023.MP4,5325,0,0,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag0_bead1.jpg,C0023.MP4,5325,0,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag0_bead2.jpg,C0023.MP4,5325,0,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag0_bead3.jpg,C0023.MP4,5325,0,3,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag0_bead4.jpg,C0023.MP4,5325,0,4,0.9141
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag1_bead0.jpg,C0023.MP4,5325,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag1_bead1.jpg,C0023.MP4,5325,1,1,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag1_bead2.jpg,C0023.MP4,5325,1,2,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag1_bead3.jpg,C0023.MP4,5325,1,3,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag1_bead4.jpg,C0023.MP4,5325,1,4,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag2_bead0.jpg,C0023.MP4,5325,2,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag2_bead1.jpg,C0023.MP4,5325,2,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag2_bead2.jpg,C0023.MP4,5325,2,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag2_bead3.jpg,C0023.MP4,5325,2,3,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag2_bead4.jpg,C0023.MP4,5325,2,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag3_bead0.jpg,C0023.MP4,5325,3,0,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag3_bead1.jpg,C0023.MP4,5325,3,1,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag3_bead2.jpg,C0023.MP4,5325,3,2,0.9023
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag3_bead3.jpg,C0023.MP4,5325,3,3,0.8906
data\bead_crops\from_video_unlabeled\C0023_frame005325_tag3_bead4.jpg,C0023.MP4,5325,3,4,0.8281
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag0_bead0.jpg,C0023.MP4,5350,0,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag0_bead1.jpg,C0023.MP4,5350,0,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag0_bead2.jpg,C0023.MP4,5350,0,2,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag0_bead3.jpg,C0023.MP4,5350,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag0_bead4.jpg,C0023.MP4,5350,0,4,0.9141
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag1_bead0.jpg,C0023.MP4,5350,1,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag1_bead1.jpg,C0023.MP4,5350,1,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag1_bead2.jpg,C0023.MP4,5350,1,2,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag1_bead3.jpg,C0023.MP4,5350,1,3,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag1_bead4.jpg,C0023.MP4,5350,1,4,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag2_bead0.jpg,C0023.MP4,5350,2,0,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag2_bead1.jpg,C0023.MP4,5350,2,1,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag2_bead2.jpg,C0023.MP4,5350,2,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag2_bead3.jpg,C0023.MP4,5350,2,3,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag2_bead4.jpg,C0023.MP4,5350,2,4,0.9219
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag3_bead0.jpg,C0023.MP4,5350,3,0,0.9141
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag3_bead1.jpg,C0023.MP4,5350,3,1,0.9141
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag3_bead2.jpg,C0023.MP4,5350,3,2,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag3_bead3.jpg,C0023.MP4,5350,3,3,0.875
data\bead_crops\from_video_unlabeled\C0023_frame005350_tag3_bead4.jpg,C0023.MP4,5350,3,4,0.8359
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag0_bead0.jpg,C0023.MP4,5375,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag0_bead1.jpg,C0023.MP4,5375,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag0_bead2.jpg,C0023.MP4,5375,0,2,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag0_bead3.jpg,C0023.MP4,5375,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag0_bead4.jpg,C0023.MP4,5375,0,4,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag1_bead0.jpg,C0023.MP4,5375,1,0,0.8828
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag1_bead1.jpg,C0023.MP4,5375,1,1,0.875
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag1_bead2.jpg,C0023.MP4,5375,1,2,0.8359
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag1_bead3.jpg,C0023.MP4,5375,1,3,0.8242
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag1_bead4.jpg,C0023.MP4,5375,1,4,0.7617
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag2_bead0.jpg,C0023.MP4,5375,2,0,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag2_bead1.jpg,C0023.MP4,5375,2,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag2_bead2.jpg,C0023.MP4,5375,2,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag2_bead3.jpg,C0023.MP4,5375,2,3,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag2_bead4.jpg,C0023.MP4,5375,2,4,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag4_bead0.jpg,C0023.MP4,5375,4,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag4_bead1.jpg,C0023.MP4,5375,4,1,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag4_bead2.jpg,C0023.MP4,5375,4,2,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag4_bead3.jpg,C0023.MP4,5375,4,3,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005375_tag4_bead4.jpg,C0023.MP4,5375,4,4,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag0_bead0.jpg,C0023.MP4,5400,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag0_bead1.jpg,C0023.MP4,5400,0,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag0_bead2.jpg,C0023.MP4,5400,0,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag0_bead3.jpg,C0023.MP4,5400,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag0_bead4.jpg,C0023.MP4,5400,0,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag1_bead0.jpg,C0023.MP4,5400,1,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag1_bead1.jpg,C0023.MP4,5400,1,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag1_bead2.jpg,C0023.MP4,5400,1,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag1_bead3.jpg,C0023.MP4,5400,1,3,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag1_bead4.jpg,C0023.MP4,5400,1,4,0.918
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag2_bead0.jpg,C0023.MP4,5400,2,0,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag2_bead1.jpg,C0023.MP4,5400,2,1,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag2_bead2.jpg,C0023.MP4,5400,2,2,0.8516
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag2_bead3.jpg,C0023.MP4,5400,2,3,0.8398
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag2_bead4.jpg,C0023.MP4,5400,2,4,0.7461
data\bead_crops\from_video_unlabeled\C0023_frame005400_tag3_bead0.jpg,C0023.MP4,5400,3,0,0.9648
